SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
English,English as an Additional Language,Level C2,Listening and Speaking,Communication,VC2EALC2L01,"Understand the main themes and ideas of context-reduced spoken texts, with support",,Understanding texts that are less dependent on immediate contextual support such as images
English,English as an Additional Language,Level C2,Listening and Speaking,Communication,VC2EALC2L01,"Understand the main themes and ideas of context-reduced spoken texts, with support",,"Engaging in response to requests; for example, responding to a teacher or assisting a peer"
English,English as an Additional Language,Level C2,Listening and Speaking,Communication,VC2EALC2L01,"Understand the main themes and ideas of context-reduced spoken texts, with support",,"Applying knowledge of basic text structure elements, such as an introduction or topic sentences, to follow key messages in spoken texts"
English,English as an Additional Language,Level C2,Listening and Speaking,Communication,VC2EALC2L02,"Extract specific information from spoken or visual texts, using guide questions from the teacher",,Using questions to identify key words in a text or predict the sequence of information
English,English as an Additional Language,Level C2,Listening and Speaking,Communication,VC2EALC2L02,"Extract specific information from spoken or visual texts, using guide questions from the teacher",,Applying knowledge of basic text structure to identify the main idea and details
English,English as an Additional Language,Level C2,Listening and Speaking,Communication,VC2EALC2L03,Participate in an increasing range of common school and classroom routines,,"Interacting appropriately in a variety of familiar face-to-face situations, for example when using public transport, purchasing lunch at the canteen and asking questions during excursions"
English,English as an Additional Language,Level C2,Listening and Speaking,Communication,VC2EALC2L03,Participate in an increasing range of common school and classroom routines,,"Following a short set of instructions in sequence, for example when asked ‘Divide your page into 2 columns. Label the columns A and B. Then number the rows one to 20.’"
English,English as an Additional Language,Level C2,Listening and Speaking,Communication,VC2EALC2L03,Participate in an increasing range of common school and classroom routines,,Constructing relevant and useful responses using appropriate sentence structures and vocabulary
English,English as an Additional Language,Level C2,Listening and Speaking,Communication,VC2EALC2L03,Participate in an increasing range of common school and classroom routines,,Expressing simple opinions and describing feelings
English,English as an Additional Language,Level C2,Listening and Speaking,Communication,VC2EALC2L03,Participate in an increasing range of common school and classroom routines,,Providing information or assistance in classroom interactions when requested
English,English as an Additional Language,Level C2,Listening and Speaking,Communication,VC2EALC2L04,"Present a short, prepared formal talk on a researched topic, using notes and props",,"Structuring a talk clearly using elements such as an introduction, sequenced content and a conclusion"
English,English as an Additional Language,Level C2,Listening and Speaking,Communication,VC2EALC2L04,"Present a short, prepared formal talk on a researched topic, using notes and props",,"Attending to features of speech such as pronunciation, pace, intonation, emphasis and body language"
English,English as an Additional Language,Level C2,Listening and Speaking,Communication,VC2EALC2L04,"Present a short, prepared formal talk on a researched topic, using notes and props",,Preparing and using notes and props (such as a photo or treasured personal object) to enhance a presentation
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L05,Recognise and use a variety of text types and structures in different curriculum areas,,"Understanding and using structural features of some text types used in different curriculum areas such as procedures, reports and formal speeches"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L05,Recognise and use a variety of text types and structures in different curriculum areas,,"Following a logical structure when producing spoken texts; for example, using an introduction, sequenced information and a conclusion"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L06,Use a range of simple cohesive devices to connect ideas in speech,,"Using a range of time markers such as ‘yesterday’, ‘this morning’ and ‘in the future’ when speaking"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L06,Use a range of simple cohesive devices to connect ideas in speech,,"Using a range of sequence markers such as ‘first’, ‘then’, ‘after that’ and ‘finally’ in spoken texts"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L06,Use a range of simple cohesive devices to connect ideas in speech,,"Using a range of coordinating conjunctions such as ‘and’, ‘but’ and ‘or’ to connect clauses, for example in ‘She waited for Alex at the station but he didn’t come.’"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L06,Use a range of simple cohesive devices to connect ideas in speech,,"Using some common subordinating conjunctions such as ‘after’, ‘because’, ‘before’, ‘if’ and ‘while’ to connect clauses, for example in ‘Before you open the door, check you have your key.’ and ‘If it’s raining, I will still come.’"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L06,Use a range of simple cohesive devices to connect ideas in speech,,"Using pronoun reference as a cohesive device to connect ideas in spoken text, for example in ‘Look at the leaves. They are falling down.’"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L07,Use a range of verb forms with increasing accuracy,,"Constructing an expanding range of statements, questions and commands"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L07,Use a range of verb forms with increasing accuracy,,"Using auxiliary verbs to express negative forms, for example in ‘I don’t like winter.’ and ‘She hasn’t got a sister.’"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L07,Use a range of verb forms with increasing accuracy,,"Maintaining subject–verb agreement with negative forms, for example in ‘She doesn’t like it.’ and ‘They don’t know.’"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L07,Use a range of verb forms with increasing accuracy,,"Beginning to use modal verbs, for example in ‘It might rain.’ and ‘You can do it.’"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L07,Use a range of verb forms with increasing accuracy,,"Using personal and subjective language to express opinions and feelings, for example ‘I feel sorry for him because …’"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L08,Use simple descriptive phrases,,"Constructing noun groups using an expanding range of describers and classifiers, for example ‘majestic tall trees’ and ‘native evergreen trees’"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L08,Use simple descriptive phrases,,"Using simple comparatives to describe attributes, for example ‘bigger’ and ‘more colourful’"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L08,Use simple descriptive phrases,,"Attempting to use qualifiers, including relative clauses, for example in ‘Animals that feed on plants are called …’"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L08,Use simple descriptive phrases,,"Attempting to use non-finite clauses to add detail, for example in ‘Make the batter smooth by mixing it carefully.’"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L09,Use familiar vocabulary to convey nuance,,"Using a range of familiar vocabulary such as ‘good’, ‘fine’, ‘terrific’, ‘wonderful’ and ‘excellent’ to convey shades of meaning"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L09,Use familiar vocabulary to convey nuance,,Using subject-related synonyms (such as ‘fast’ and ‘quick’) and antonyms (such as ‘hot’ and ‘cold’) to extend meaning in spoken texts
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L09,Use familiar vocabulary to convey nuance,,Recognising connections between topic-related compound words such as ‘landform’ and ‘earthquake’
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L09,Use familiar vocabulary to convey nuance,,"Using topic-related compound words in class discussions or spoken texts, with reference to classroom charts or vocabulary lists"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L09,Use familiar vocabulary to convey nuance,,"Attempting more varied evaluative language to name and describe feelings, for example ‘impressed’, ‘frustrated’ and ‘successful’"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L10,Use pronunciation to support communication,,"Recognising unstressed vowels in multisyllabic words such as ‘builder’ and ‘animal’, and how these vowel sounds are written"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L10,Use pronunciation to support communication,,"Attending to pronunciation, and imitating and rehearsing to pronounce multisyllabic words"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L11,"Understand and use a range of sentence stress, intonation and other paralinguistic (non-verbal) features to manage interactions",,"Using stress or intonation appropriately in common utterances; for example, using rising intonation when asking questions and stressing key words in short utterances"
English,English as an Additional Language,Level C2,Listening and Speaking,Text structures and linguistic features,VC2EALC2L11,"Understand and use a range of sentence stress, intonation and other paralinguistic (non-verbal) features to manage interactions",,"Modelling intonation, volume, stress and pacing in the speech of others such as the teacher, peers, performers and presenters"
