SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
English,English as an Additional Language,Level CL,Listening and Speaking,Communication,VC2EALCLL01,"Understand the main themes or ideas of highly familiar and routine spoken texts, with extensive teacher support",,Listening attentively and following the actions of other students
English,English as an Additional Language,Level CL,Listening and Speaking,Communication,VC2EALCLL01,"Understand the main themes or ideas of highly familiar and routine spoken texts, with extensive teacher support",,"Showing non-verbal responses to spoken texts; for example, indicating a positive or negative reaction by smiling, nodding or pointing"
English,English as an Additional Language,Level CL,Listening and Speaking,Communication,VC2EALCLL01,"Understand the main themes or ideas of highly familiar and routine spoken texts, with extensive teacher support",,Comprehending questions on familiar personal topics such as self and family
English,English as an Additional Language,Level CL,Listening and Speaking,Communication,VC2EALCLL01,"Understand the main themes or ideas of highly familiar and routine spoken texts, with extensive teacher support",,"Understanding a narrow range of frequently occurring greetings, simple actions and instructions in the classroom with visual support, for example for ‘Please sit down.’ and ‘Finished?’"
English,English as an Additional Language,Level CL,Listening and Speaking,Communication,VC2EALCLL02,Identify single pieces of information in a short spoken text,,"Identifying information related to common or personal topics such as colours, numbers and animals"
English,English as an Additional Language,Level CL,Listening and Speaking,Communication,VC2EALCLL02,Identify single pieces of information in a short spoken text,,"Asking questions to help identify relevant pieces of information, for example ‘What time?’"
English,English as an Additional Language,Level CL,Listening and Speaking,Communication,VC2EALCLL02,Identify single pieces of information in a short spoken text,,Pointing to and naming specific pieces of information in a picture or diagram
English,English as an Additional Language,Level CL,Listening and Speaking,Communication,VC2EALCLL03,Participate in familiar face-to-face interactions and highly contextualised learning activities,,Understanding and participating in common classroom routines such as retrieving equipment and forming groups
English,English as an Additional Language,Level CL,Listening and Speaking,Communication,VC2EALCLL03,Participate in familiar face-to-face interactions and highly contextualised learning activities,,"Understanding common action verbs such as ‘sit’, ‘collect’, ‘open’ and ‘stop’"
English,English as an Additional Language,Level CL,Listening and Speaking,Communication,VC2EALCLL03,Participate in familiar face-to-face interactions and highly contextualised learning activities,,Using simple vocabulary to express personal needs and wants (e.g. ‘hungry’ and ‘help’) or using routine learnt phrases
English,English as an Additional Language,Level CL,Listening and Speaking,Communication,VC2EALCLL04,"Contribute to a short dialogueue or classroom interaction on a familiar topic, with extensive teacher support",,"Giving rehearsed and familiar responses in common situations; for example, introducing themselves"
English,English as an Additional Language,Level CL,Listening and Speaking,Communication,VC2EALCLL04,"Contribute to a short dialogueue or classroom interaction on a familiar topic, with extensive teacher support",,"Presenting a short response on a prepared topic after rehearsing, with teacher support"
English,English as an Additional Language,Level CL,Listening and Speaking,Communication,VC2EALCLL04,"Contribute to a short dialogueue or classroom interaction on a familiar topic, with extensive teacher support",,Sharing simple details about a familiar experience with a peer
English,English as an Additional Language,Level CL,Listening and Speaking,Text structures and linguistic features,VC2EALCLL05,Understand short modelled spoken utterances,,"Understanding common question stems such as ‘Who’, ‘What’ and ‘When’, and attempting to respond to the questions"
English,English as an Additional Language,Level CL,Listening and Speaking,Text structures and linguistic features,VC2EALCLL05,Understand short modelled spoken utterances,,Listening to and reproducing the sequence of ideas in a short spoken report or recount
English,English as an Additional Language,Level CL,Listening and Speaking,Text structures and linguistic features,VC2EALCLL06,Understand basic time and sequence markers,,"Understanding simple time markers such as ‘yesterday’, ‘later’ and ‘now’"
English,English as an Additional Language,Level CL,Listening and Speaking,Text structures and linguistic features,VC2EALCLL06,Understand basic time and sequence markers,,"Following instructions that include sequence markers such as ‘first’, ‘next’ and ‘last’"
English,English as an Additional Language,Level CL,Listening and Speaking,Text structures and linguistic features,VC2EALCLL07,"Produce short, simple utterances showing subject–verb agreement",,"Constructing statements showing subject–verb agreement with varying accuracy, for example ‘Students go.’"
English,English as an Additional Language,Level CL,Listening and Speaking,Text structures and linguistic features,VC2EALCLL07,"Produce short, simple utterances showing subject–verb agreement",,"Adding some elaboration to statements using objects and adverbs, for example ‘He is sick today.’ and ‘Students go zoo.’"
English,English as an Additional Language,Level CL,Listening and Speaking,Text structures and linguistic features,VC2EALCLL07,"Produce short, simple utterances showing subject–verb agreement",,"Matching simple verb tense to time words, for example ‘Yesterday we did …’ and ‘Tomorrow we do …’"
