SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
The Arts,Drama,Years 7 and 8,Exploring,,VC2ADR8E01,"Investigate ways in which elements of drama and conventions of theatre styles are used to communicate ideas, perspectives and meaning in drama that is created and performed across contexts and cultures",,"Using viewpoint questions to explore, analyse and evaluate performances they have experienced and/or participated in, such as ‘What ideas did you think the drama expressed?’, ‘What conventions were used to establish time, place or context?’ and ‘How was movement used in the drama?’"
The Arts,Drama,Years 7 and 8,Exploring,,VC2ADR8E01,"Investigate ways in which elements of drama and conventions of theatre styles are used to communicate ideas, perspectives and meaning in drama that is created and performed across contexts and cultures",,"Exploring a range of elements of drama in a short group work based on a given stimulus such as an image, quotation or media headline"
The Arts,Drama,Years 7 and 8,Exploring,,VC2ADR8E01,"Investigate ways in which elements of drama and conventions of theatre styles are used to communicate ideas, perspectives and meaning in drama that is created and performed across contexts and cultures",,Discussing how selected elements of drama can be used to communicate ideas
The Arts,Drama,Years 7 and 8,Exploring,,VC2ADR8E01,"Investigate ways in which elements of drama and conventions of theatre styles are used to communicate ideas, perspectives and meaning in drama that is created and performed across contexts and cultures",,Analysing how the elements of drama are applied in contemporary drama from countries or regions in Asia or in drama from historical times
The Arts,Drama,Years 7 and 8,Exploring,,VC2ADR8E01,"Investigate ways in which elements of drama and conventions of theatre styles are used to communicate ideas, perspectives and meaning in drama that is created and performed across contexts and cultures",,"Exploring design areas such as costume, props, set, make-up, sound, lighting and technologies and how they can be incorporated to enhance meaning in drama"
The Arts,Drama,Years 7 and 8,Exploring,,VC2ADR8E01,"Investigate ways in which elements of drama and conventions of theatre styles are used to communicate ideas, perspectives and meaning in drama that is created and performed across contexts and cultures",,"Writing or pod/vodcasting a review of a drama they have experienced, focusing on the use of specific elements of drama and/or conventions; for example, identifying and describing how an element of drama has been manipulated to communicate ideas, perspectives or meaning"
The Arts,Drama,Years 7 and 8,Exploring,,VC2ADR8E02,Explore the diversity of drama and theatre created and/or performed by Aboriginal and Torres Strait Islander Peoples and consider culturally responsive approaches to Indigenous Cultural and Intellectual Property rights,,Identifying how diverse examples of drama created and performed by Aboriginal and Torres Strait Islander Peoples explore culture and storytelling using information from Indigenous Cultural and Intellectual Property protocols and guidelines to inform decisions about whether ideas from an existing source featuring cultural expressions can be used when developing new drama work
The Arts,Drama,Years 7 and 8,Exploring,,VC2ADR8E02,Explore the diversity of drama and theatre created and/or performed by Aboriginal and Torres Strait Islander Peoples and consider culturally responsive approaches to Indigenous Cultural and Intellectual Property rights,,Researching plays written by Aboriginal and Torres Strait Islander playwrights
The Arts,Drama,Years 7 and 8,Exploring,,VC2ADR8E02,Explore the diversity of drama and theatre created and/or performed by Aboriginal and Torres Strait Islander Peoples and consider culturally responsive approaches to Indigenous Cultural and Intellectual Property rights,,"Engaging in activities that enable understanding of how to make ethical choices; for example, asking questions such as ‘Whose story is it?’ and ‘Is this my story to share or should I ask permission to tell it?’"
The Arts,Drama,Years 7 and 8,Developing Practices,,VC2ADR8D01,"Develop and refine the use of elements of drama, performance and expressive skills, and design areas relevant to specific drama styles and/or forms",,"Developing vocal qualities of projection, clarity and contrast through control of pace, pitch, dynamics and use of pause and silence"
