SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
The Arts,Media Arts,Years 9 and 10,Exploring,,VC2AMA10E01,"investigate the ways that media artists across cultures, times, places and other contexts use media arts concepts to construct representations in media arts works to communicate and challenge ideas, perspectives and meaning",,"analysing and evaluating the social, cultural and/or ethical implications of the changing nature of representations in media arts works over time"
The Arts,Media Arts,Years 9 and 10,Exploring,,VC2AMA10E01,"investigate the ways that media artists across cultures, times, places and other contexts use media arts concepts to construct representations in media arts works to communicate and challenge ideas, perspectives and meaning",,"evaluating, in a video commentary, the choices the media creator has made using media codes and conventions to construct representations, their framework of social and cultural values, and communicating alternative points of view"
The Arts,Media Arts,Years 9 and 10,Exploring,,VC2AMA10E01,"investigate the ways that media artists across cultures, times, places and other contexts use media arts concepts to construct representations in media arts works to communicate and challenge ideas, perspectives and meaning",,analysing and evaluating the way social beliefs and values can be communicated to audiences through the manipulation of media codes and conventions in media arts works they view and make
The Arts,Media Arts,Years 9 and 10,Exploring,,VC2AMA10E01,"investigate the ways that media artists across cultures, times, places and other contexts use media arts concepts to construct representations in media arts works to communicate and challenge ideas, perspectives and meaning",,"exploring how media platforms use data and how they can influence the breadth and depth of information provided to an audience, for example through a media feed"
The Arts,Media Arts,Years 9 and 10,Exploring,,VC2AMA10E01,"investigate the ways that media artists across cultures, times, places and other contexts use media arts concepts to construct representations in media arts works to communicate and challenge ideas, perspectives and meaning",,evaluating relationships embedded within media practices and discussing how media arts works and institutions can influence or challenge media practices and audience perceptions
The Arts,Media Arts,Years 9 and 10,Exploring,,VC2AMA10E01,"investigate the ways that media artists across cultures, times, places and other contexts use media arts concepts to construct representations in media arts works to communicate and challenge ideas, perspectives and meaning",,analysing and evaluating the ways media codes and conventions have been used to construct stereotypical representations in media arts works targeted to specific audiences in a range of historical and contemporary contexts or across traditional and emerging media formats
The Arts,Media Arts,Years 9 and 10,Exploring,,VC2AMA10E02,"investigate the ways media artists, including Aboriginal and Torres Strait Islander Peoples, celebrate and challenge multiple perspectives of Australian identity through creation and production of media arts works",,"using questions based on viewpoints to examine the ideology or philosophical stance taken in media arts works, such as ways that music videos, feature films, community service announcements, advertisements and news reports depict Aboriginal and Torres Strait Islander Peoples’ histories and cultures, and evaluating the potential impact on audiences and relationships, such as ‘Whose story is told in the production?’, ‘How are people represented in the production?’ and ‘What are the social and cultural ideologies that have influenced the story being told?’"
The Arts,Media Arts,Years 9 and 10,Exploring,,VC2AMA10E02,"investigate the ways media artists, including Aboriginal and Torres Strait Islander Peoples, celebrate and challenge multiple perspectives of Australian identity through creation and production of media arts works",,investigating how Aboriginal and Torres Strait Islander media artists and/or producers are exploring and challenging concepts and histories of Australia and Australian identity
The Arts,Media Arts,Years 9 and 10,Exploring,,VC2AMA10E02,"investigate the ways media artists, including Aboriginal and Torres Strait Islander Peoples, celebrate and challenge multiple perspectives of Australian identity through creation and production of media arts works",,"exploring the ways that Aboriginal and Torres Strait Islander media artists and/or producers use their practice to communicate ideas, messages and lived experiences to the broader community, for example issues such as the Stolen Generations, land rights, racism, family, stereotyping or dispossession"
The Arts,Media Arts,Years 9 and 10,Exploring,,VC2AMA10E02,"investigate the ways media artists, including Aboriginal and Torres Strait Islander Peoples, celebrate and challenge multiple perspectives of Australian identity through creation and production of media arts works",,"comparing and critiquing ways Aboriginal and Torres Strait Islander media artists use their practice to celebrate and challenge perspectives about Australian identity, and the different ways they communicate these perspectives"
The Arts,Media Arts,Years 9 and 10,Exploring,,VC2AMA10E02,"investigate the ways media artists, including Aboriginal and Torres Strait Islander Peoples, celebrate and challenge multiple perspectives of Australian identity through creation and production of media arts works",,"understanding the ways that media arts provide a voice for Aboriginal and Torres Strait Islander Peoples through media institutions and forms such as film, television and online media platforms"
